strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,symbol,name,industry,is_bs_candidate,sort_col,rank_score,score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
liq_top_10_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,600487,亨通光电,,0,liquidity_detail_score,95.63428885227898,68.13,68.13,95.63428885227898,48.33,29.93,89.21837818048691,90.70107999267802,99.23119165293795,93.94105802672524,67.34,,,,,,,59.21,69.52,0.17412599223104186
liq_top_10_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,601869,长飞光纤,,0,liquidity_detail_score,94.19279516749039,59.08,59.08,94.19279516749039,99.62,29.86,90.57294526816767,91.26853377265239,97.65696503752517,79.26047958996888,56.36,,,,,,,392.0,385.02,-0.01780612244897961
liq_top_10_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,300548,长芯博创,,0,liquidity_detail_score,94.18826285923484,76.74,76.74,94.18826285923484,99.62,29.72,93.00750503386418,91.90920739520409,96.11934834340106,77.55811825004577,71.82,,,,,,,229.96,270.96,0.1782918768481474
liq_top_10_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,liquidity_detail_score,93.79915797181036,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_10_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,603778,国晟科技,,0,liquidity_detail_score,93.55391543108182,77.9,77.9,93.55391543108182,96.85,29.56,87.80889621087314,89.0536335346879,96.04612850082373,88.13838550247117,69.95,,,,,,,33.0,26.54,-0.1957575757575758
liq_top_20_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,600487,亨通光电,,0,liquidity_detail_score,95.63428885227898,68.13,68.13,95.63428885227898,48.33,29.93,89.21837818048691,90.70107999267802,99.23119165293795,93.94105802672524,67.34,,,,,,,59.21,69.52,0.17412599223104186
liq_top_20_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,601869,长飞光纤,,0,liquidity_detail_score,94.19279516749039,59.08,59.08,94.19279516749039,99.62,29.86,90.57294526816767,91.26853377265239,97.65696503752517,79.26047958996888,56.36,,,,,,,392.0,385.02,-0.01780612244897961
liq_top_20_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,300548,长芯博创,,0,liquidity_detail_score,94.18826285923484,76.74,76.74,94.18826285923484,99.62,29.72,93.00750503386418,91.90920739520409,96.11934834340106,77.55811825004577,71.82,,,,,,,229.96,270.96,0.1782918768481474
liq_top_20_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,liquidity_detail_score,93.79915797181036,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_20_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,603778,国晟科技,,0,liquidity_detail_score,93.55391543108182,77.9,77.9,93.55391543108182,96.85,29.56,87.80889621087314,89.0536335346879,96.04612850082373,88.13838550247117,69.95,,,,,,,33.0,26.54,-0.1957575757575758
liq_top_30_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,600487,亨通光电,,0,liquidity_detail_score,95.63428885227898,68.13,68.13,95.63428885227898,48.33,29.93,89.21837818048691,90.70107999267802,99.23119165293795,93.94105802672524,67.34,,,,,,,59.21,69.52,0.17412599223104186
liq_top_30_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,601869,长飞光纤,,0,liquidity_detail_score,94.19279516749039,59.08,59.08,94.19279516749039,99.62,29.86,90.57294526816767,91.26853377265239,97.65696503752517,79.26047958996888,56.36,,,,,,,392.0,385.02,-0.01780612244897961
liq_top_30_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,300548,长芯博创,,0,liquidity_detail_score,94.18826285923484,76.74,76.74,94.18826285923484,99.62,29.72,93.00750503386418,91.90920739520409,96.11934834340106,77.55811825004577,71.82,,,,,,,229.96,270.96,0.1782918768481474
liq_top_30_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,liquidity_detail_score,93.79915797181036,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_30_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,603778,国晟科技,,0,liquidity_detail_score,93.55391543108182,77.9,77.9,93.55391543108182,96.85,29.56,87.80889621087314,89.0536335346879,96.04612850082373,88.13838550247117,69.95,,,,,,,33.0,26.54,-0.1957575757575758
liq_top_20_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,bs_score_v2,77.08,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq_top_20_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,300456,赛微电子,,0,bs_score_v2,74.79,80.06,80.06,90.30308621636463,97.8,29.14,96.11934834340106,97.38239062786015,97.16273110012813,30.44114955152846,74.79,,,,,,,54.2404,47.4553,-0.1250931040331561
liq_top_20_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,bs_score_v2,74.63,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq_top_20_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,bs_score_v2,74.45,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq_top_20_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,000703,恒逸石化,,0,bs_score_v2,74.42,81.82,81.82,81.99853560314845,98.94,25.75,96.96137653304045,90.29837085850265,83.90993959362987,21.4168039538715,74.42,,,,,,,15.59,14.98,-0.03912764592687612
tiered_liquidity_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
tiered_liquidity_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
tiered_liquidity_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
tiered_liquidity_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,300456,赛微电子,,0,score,80.06,80.06,80.06,90.30308621636463,97.8,29.14,96.11934834340106,97.38239062786015,97.16273110012813,30.44114955152846,74.79,,,,,,,54.2404,47.4553,-0.1250931040331561
tiered_liquidity_then_score,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,score,79.63,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
tiered_liquidity_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score_liq_breakout_adj,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
tiered_liquidity_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score_liq_breakout_adj,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
tiered_liquidity_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score_liq_breakout_adj,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
tiered_liquidity_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,300456,赛微电子,,0,score_liq_breakout_adj,80.06,80.06,80.06,90.30308621636463,97.8,29.14,96.11934834340106,97.38239062786015,97.16273110012813,30.44114955152846,74.79,,,,,,,54.2404,47.4553,-0.1250931040331561
tiered_liquidity_then_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,score_liq_breakout_adj,79.63,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
tiered_liquidity_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,600487,亨通光电,,0,liquidity_detail_score,95.63428885227898,68.13,68.13,95.63428885227898,48.33,29.93,89.21837818048691,90.70107999267802,99.23119165293795,93.94105802672524,67.34,,,,,,,59.21,69.52,0.17412599223104186
tiered_liquidity_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,601869,长飞光纤,,0,liquidity_detail_score,94.19279516749039,59.08,59.08,94.19279516749039,99.62,29.86,90.57294526816767,91.26853377265239,97.65696503752517,79.26047958996888,56.36,,,,,,,392.0,385.02,-0.01780612244897961
tiered_liquidity_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,300548,长芯博创,,0,liquidity_detail_score,94.18826285923484,76.74,76.74,94.18826285923484,99.62,29.72,93.00750503386418,91.90920739520409,96.11934834340106,77.55811825004577,71.82,,,,,,,229.96,270.96,0.1782918768481474
tiered_liquidity_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,liquidity_detail_score,93.79915797181036,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
tiered_liquidity_then_liquidity_detail,2026-04-09,2026-04-10,2026-04-23,10,10,5,603778,国晟科技,,0,liquidity_detail_score,93.55391543108182,77.9,77.9,93.55391543108182,96.85,29.56,87.80889621087314,89.0536335346879,96.04612850082373,88.13838550247117,69.95,,,,,,,33.0,26.54,-0.1957575757575758
tiered_liquidity_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,bs_score_v2,77.08,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
tiered_liquidity_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,300456,赛微电子,,0,bs_score_v2,74.79,80.06,80.06,90.30308621636463,97.8,29.14,96.11934834340106,97.38239062786015,97.16273110012813,30.44114955152846,74.79,,,,,,,54.2404,47.4553,-0.1250931040331561
tiered_liquidity_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,bs_score_v2,74.63,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
tiered_liquidity_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,bs_score_v2,74.15,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
tiered_liquidity_then_bs_v2,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,bs_score_v2,73.75,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq20_score_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_score_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq20_score_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq20_score_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,score,81.94,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq20_score_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,000703,恒逸石化,,0,score,81.82,81.82,81.82,81.99853560314845,98.94,25.75,96.96137653304045,90.29837085850265,83.90993959362987,21.4168039538715,74.42,,,,,,,15.59,14.98,-0.03912764592687612
liq20_score_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_score_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq20_score_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq20_score_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,score,82.0189,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq20_score_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,score,81.94,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq20_score_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,score,83.61149999999999,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq20_score_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_score_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq20_score_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq20_score_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,score,81.94,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq20_score_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,score,86.0004,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq20_score_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,score,83.25,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_score_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,300782,卓胜微,,0,score,82.79,82.79,82.79,85.59538714991764,98.32,28.9,96.6135822807981,90.62786015010069,93.92275306608092,0.5674537799743731,74.15,,,,,,,99.58,104.78,0.052219321148825104
liq20_score_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002491,通鼎互联,,0,score,82.77,82.77,82.77,86.72975288303131,99.62,28.96,98.42577338458722,93.30038440417353,94.94783086216366,1.9403258282994693,73.75,,,,,,,15.5,16.83,0.08580645161290312
liq20_score_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603259,药明康德,,1,score,82.5552,76.44,76.44,89.72420281896393,97.71,29.73,82.93977667948013,82.72011715174813,98.90170236133993,62.529745561047044,72.15,,,,,TRADE,,106.0,100.19,-0.05481132075471695
liq20_bs_score_v2_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,bs_score_v2,77.08,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_bs_score_v2_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,300456,赛微电子,,0,bs_score_v2,74.79,80.06,80.06,90.30308621636463,97.8,29.14,96.11934834340106,97.38239062786015,97.16273110012813,30.44114955152846,74.79,,,,,,,54.2404,47.4553,-0.1250931040331561
liq20_bs_score_v2_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,bs_score_v2,74.63,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq20_bs_score_v2_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,bs_score_v2,74.45,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq20_bs_score_v2_b_bonus_0pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,000703,恒逸石化,,0,bs_score_v2,74.42,81.82,81.82,81.99853560314845,98.94,25.75,96.96137653304045,90.29837085850265,83.90993959362987,21.4168039538715,74.42,,,,,,,15.59,14.98,-0.03912764592687612
liq20_bs_score_v2_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,bs_score_v2,77.08,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_bs_score_v2_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,bs_score_v2,76.8689,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq20_bs_score_v2_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,300456,赛微电子,,0,bs_score_v2,74.79,80.06,80.06,90.30308621636463,97.8,29.14,96.11934834340106,97.38239062786015,97.16273110012813,30.44114955152846,74.79,,,,,,,54.2404,47.4553,-0.1250931040331561
liq20_bs_score_v2_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002957,科瑞技术,,0,bs_score_v2,74.45,81.94,81.94,85.12816401244739,97.62,25.74,99.30441149551528,97.78509976203551,92.34852645066813,24.2723778143877,74.45,,,,,,,37.37,47.03,0.2584961198822586
liq20_bs_score_v2_b_bonus_3pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,000703,恒逸石化,,0,bs_score_v2,74.42,81.82,81.82,81.99853560314845,98.94,25.75,96.96137653304045,90.29837085850265,83.90993959362987,21.4168039538715,74.42,,,,,,,15.59,14.98,-0.03912764592687612
liq20_bs_score_v2_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,bs_score_v2,78.36149999999999,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq20_bs_score_v2_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,bs_score_v2,77.08,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_bs_score_v2_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603259,药明康德,,1,bs_score_v2,75.75750000000001,76.44,76.44,89.72420281896393,97.71,29.73,82.93977667948013,82.72011715174813,98.90170236133993,62.529745561047044,72.15,,,,,TRADE,,106.0,100.19,-0.05481132075471695
liq20_bs_score_v2_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002475,立讯精密,,1,bs_score_v2,75.012,74.48,74.48,88.27557019952408,98.97,29.91,96.70510708401977,80.66996155958265,99.4691561413143,20.336811275855755,71.44,,,,,WATCH,,55.42,67.77,0.22284373872248264
liq20_bs_score_v2_b_bonus_5pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603061,金海通,,1,bs_score_v2,74.82300000000001,75.43,75.43,79.54709866373787,99.62,24.95,96.7783269265971,81.20080541826835,73.98865092440052,36.46348160351455,71.26,,,,,TRADE,,457.124,246.44,-0.46089026172329617
liq20_bs_score_v2_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,600176,中国巨石,,1,bs_score_v2,80.6004,79.63,79.63,86.25877356763681,97.68,29.02,82.50045762401611,78.27201171517481,95.44206479956068,50.0823723228995,74.63,,,,,TRADE,,29.34,33.52,0.14246762099522847
liq20_bs_score_v2_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603259,药明康德,,1,bs_score_v2,77.92200000000001,76.44,76.44,89.72420281896393,97.71,29.73,82.93977667948013,82.72011715174813,98.90170236133993,62.529745561047044,72.15,,,,,TRADE,,106.0,100.19,-0.05481132075471695
liq20_bs_score_v2_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,002475,立讯精密,,1,bs_score_v2,77.15520000000001,74.48,74.48,88.27557019952408,98.97,29.91,96.70510708401977,80.66996155958265,99.4691561413143,20.336811275855755,71.44,,,,,WATCH,,55.42,67.77,0.22284373872248264
liq20_bs_score_v2_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603588,高能环境,,0,bs_score_v2,77.08,83.25,83.25,93.79915797181036,99.62,28.45,96.43053267435475,89.07193849533223,94.47190188541094,90.48142046494601,77.08,,,,,,,18.3301,15.3909,-0.160348279605676
liq20_bs_score_v2_b_bonus_8pct,2026-04-09,2026-04-10,2026-04-23,10,10,5,603061,金海通,,1,bs_score_v2,76.9608,75.43,75.43,79.54709866373787,99.62,24.95,96.7783269265971,81.20080541826835,73.98865092440052,36.46348160351455,71.26,,,,,TRADE,,457.124,246.44,-0.46089026172329617
