strategy,event_type,mark_price_basis,order_status,event_timestamp,symbol,side,planned_shares,planned_price,planned_notional,planned_fee,signal_date,execution_date,order_id,cost_rate,lot_size,filled_shares,filled_price,filled_notional,fee,reject_reason,remaining_shares,event_date,source_reason,cash_delta,share_delta,cancelled_shares,cancel_reason
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-18T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-18,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-19T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-19,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-19T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-19,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,002217,SELL,24400.0,2.4,58560.0,43.92,2024-11-19,2024-11-20,2024-11-19:002217:SELL,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,002217,SELL,24400.0,,,,2024-11-19,2024-11-20,2024-11-19:002217:SELL,,,24400.0,2.3975999999999997,58501.439999999995,43.876079999999995,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,002272,SELL,7000.0,10.56,73920.0,55.44,2024-11-19,2024-11-20,2024-11-19:002272:SELL,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,002272,SELL,7000.0,,,,2024-11-19,2024-11-20,2024-11-19:002272:SELL,,,7000.0,10.54944,73846.08,55.38456,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,600088,SELL,1700.0,17.48,29716.0,22.287,2024-11-19,2024-11-20,2024-11-19:600088:SELL,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,600088,SELL,1700.0,,,,2024-11-19,2024-11-20,2024-11-19:600088:SELL,,,1700.0,17.46252,29686.284000000003,22.264713000000004,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,600640,SELL,5300.0,12.63,66939.0,50.20425,2024-11-19,2024-11-20,2024-11-19:600640:SELL,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,600640,SELL,5300.0,,,,2024-11-19,2024-11-20,2024-11-19:600640:SELL,,,5300.0,12.617370000000001,66872.061,50.15404575,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,920895,SELL,3600.0,13.47,48492.0,36.369,2024-11-19,2024-11-20,2024-11-19:920895:SELL,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,920895,SELL,3600.0,,,,2024-11-19,2024-11-20,2024-11-19:920895:SELL,,,3600.0,13.45653,48443.508,36.332631,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,001279,BUY,1000.0,53.306000000000004,53306.00000000001,39.97950000000001,2024-11-19,2024-11-20,2024-11-19:001279:BUY,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,001279,BUY,1000.0,,,,2024-11-19,2024-11-20,2024-11-19:001279:BUY,,,1000.0,48.37832999999999,48378.329999999994,36.2837475,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,002488,BUY,4700.0,11.13,52311.00000000001,39.233250000000005,2024-11-19,2024-11-20,2024-11-19:002488:BUY,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,002488,BUY,4700.0,,,,2024-11-19,2024-11-20,2024-11-19:002488:BUY,,,4700.0,9.98998,46952.905999999995,35.214679499999995,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,603826,BUY,2100.0,24.86,52206.0,39.1545,2024-11-19,2024-11-20,2024-11-19:603826:BUY,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,603826,BUY,2100.0,,,,2024-11-19,2024-11-20,2024-11-19:603826:BUY,,,2100.0,22.57255,47402.354999999996,35.55176625,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,605289,BUY,2000.0,26.080000000000002,52160.00000000001,39.120000000000005,2024-11-19,2024-11-20,2024-11-19:605289:BUY,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,605289,BUY,2000.0,,,,2024-11-19,2024-11-20,2024-11-19:605289:BUY,,,2000.0,23.273249999999997,46546.49999999999,34.90987499999999,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,920971,BUY,1300.0,40.667,52867.1,39.650325,2024-11-19,2024-11-20,2024-11-19:920971:BUY,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,920971,BUY,1300.0,,,,2024-11-19,2024-11-20,2024-11-19:920971:BUY,,,1300.0,36.046009999999995,46859.812999999995,35.144859749999995,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,PLANNED,2024-11-19T15:00:00+08:00,920981,BUY,1200.0,42.383,50859.600000000006,38.14470000000001,2024-11-19,2024-11-20,2024-11-19:920981:BUY,0.00075,100.0,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,order,raw,FILLED,2024-11-20T09:30:00+08:00,920981,BUY,1200.0,,,,2024-11-19,2024-11-20,2024-11-19:920981:BUY,,,1200.0,38.088049999999996,45705.659999999996,34.279244999999996,,0.0,,,,,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-21T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-21,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-21T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-21,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-22T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-22,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-22T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-22,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-25T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-25,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-25T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-25,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-26T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-26,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-26T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-26,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-27T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-27,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-27T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-27,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-28T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-28,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-28T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-28,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-29T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-29,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-11-29T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-11-29,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-02T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-02,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-02T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-02,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-03T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-03,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-03T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-03,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-04T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-04,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-04T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-04,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-05T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-05,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-05T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-05,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-06T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-06,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-06T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-06,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-09T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-09,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-09T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-09,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-10T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-10,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-10T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-10,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-11T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-11,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-11T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-11,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-12T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-12,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-12T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-12,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-13T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-13,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-13T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-13,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-16T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-16,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-16T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-16,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-17T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-17,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-17T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-17,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-18T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-18,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-18T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-18,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-19T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-19,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-19T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-19,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-20T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-20,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-20T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-20,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-23T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-23,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-23T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-23,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-24T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-24,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-24T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-24,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-25T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-25,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-25T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-25,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-26T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-26,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-26T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-26,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-27T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-27,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-27T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-27,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-30T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-30,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-30T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-30,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-31T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-31,unknown_corporate_action_type,0.0,0.0,,
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2024-12-31T09:25:00+08:00,,,,,,,,,,,,,,,,,,2024-12-31,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0,,
