signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked,skipped_by_position_cap,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,selected_strategy,target_position_ratio,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state
2024-05-06,2024-05-07,baseline_full_liquidity,2,600519,贵州茅台,白酒,29.99,0.2,0.20650550222360717,0,0,,,,,,,,,,,,,,,
2024-05-06,2024-05-07,baseline_full_liquidity,3,002085,万丰奥威,汽车配件,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-06,2024-05-07,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-06,2024-05-07,baseline_full_liquidity,5,601899,紫金矿业,铜,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-05-07,2024-05-08,baseline_full_liquidity,1,601127,赛力斯,汽车整车,30.0,0.2,0.2050093079585358,0,0,,,,,,,,,,,,,,,
2024-05-07,2024-05-08,baseline_full_liquidity,2,002085,万丰奥威,汽车配件,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-07,2024-05-08,baseline_full_liquidity,3,600519,贵州茅台,白酒,29.99,0.2,0.2050093079585358,0,0,,,,,,,,,,,,,,,
2024-05-07,2024-05-08,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-05-07,2024-05-08,baseline_full_liquidity,5,601899,紫金矿业,铜,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-05-08,2024-05-09,baseline_full_liquidity,1,601127,赛力斯,汽车整车,30.0,0.2,0.19907562380230973,0,0,,,,,,,,,,,,,,,
2024-05-08,2024-05-09,baseline_full_liquidity,2,002085,万丰奥威,汽车配件,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-08,2024-05-09,baseline_full_liquidity,3,600519,贵州茅台,白酒,29.99,0.2,0.19907562380230973,0,0,,,,,,,,,,,,,,,
2024-05-08,2024-05-09,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.19907562380230973,0,0,,,,,,,,,,,,,,,
2024-05-08,2024-05-09,baseline_full_liquidity,5,601899,紫金矿业,铜,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-05-09,2024-05-10,baseline_full_liquidity,1,601127,赛力斯,汽车整车,30.0,0.2,0.2097567312205732,0,0,,,,,,,,,,,,,,,
2024-05-09,2024-05-10,baseline_full_liquidity,2,002085,万丰奥威,汽车配件,29.99,0.2,0.2097567312205732,0,0,,,,,,,,,,,,,,,
2024-05-09,2024-05-10,baseline_full_liquidity,3,600519,贵州茅台,白酒,29.99,0.2,0.2097567312205732,0,0,,,,,,,,,,,,,,,
2024-05-09,2024-05-10,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-09,2024-05-10,baseline_full_liquidity,5,601138,工业富联,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-10,2024-05-13,baseline_full_liquidity,1,601127,赛力斯,汽车整车,30.0,0.2,0.21024084278065464,0,0,,,,,,,,,,,,,,,
2024-05-10,2024-05-13,baseline_full_liquidity,2,002085,万丰奥威,汽车配件,29.99,0.2,0.21024084278065464,0,0,,,,,,,,,,,,,,,
2024-05-10,2024-05-13,baseline_full_liquidity,3,600519,贵州茅台,白酒,29.99,0.2,0.21024084278065464,0,0,,,,,,,,,,,,,,,
2024-05-10,2024-05-13,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-10,2024-05-13,baseline_full_liquidity,5,601138,工业富联,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-13,2024-05-14,baseline_full_liquidity,1,601127,赛力斯,汽车整车,30.0,0.2,0.200608582369476,0,0,,,,,,,,,,,,,,,
2024-05-13,2024-05-14,baseline_full_liquidity,2,600519,贵州茅台,白酒,29.99,0.2,0.200608582369476,0,0,,,,,,,,,,,,,,,
2024-05-13,2024-05-14,baseline_full_liquidity,3,002085,万丰奥威,汽车配件,29.99,0.2,0.200608582369476,0,0,,,,,,,,,,,,,,,
2024-05-13,2024-05-14,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-13,2024-05-14,baseline_full_liquidity,5,300750,宁德时代,电气设备,29.98,0.2,0.200608582369476,0,0,,,,,,,,,,,,,,,
2024-05-14,2024-05-15,baseline_full_liquidity,1,601127,赛力斯,汽车整车,30.0,0.2,0.20162333338978686,0,0,,,,,,,,,,,,,,,
2024-05-14,2024-05-15,baseline_full_liquidity,2,600519,贵州茅台,白酒,29.99,0.2,0.20162333338978686,0,0,,,,,,,,,,,,,,,
2024-05-14,2024-05-15,baseline_full_liquidity,3,002085,万丰奥威,汽车配件,29.99,0.2,0.20162333338978686,0,0,,,,,,,,,,,,,,,
2024-05-14,2024-05-15,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-14,2024-05-15,baseline_full_liquidity,5,300750,宁德时代,电气设备,29.98,0.2,0.20162333338978686,0,0,,,,,,,,,,,,,,,
2024-05-15,2024-05-16,baseline_full_liquidity,1,601127,赛力斯,汽车整车,30.0,0.2,0.19879966799172968,0,0,,,,,,,,,,,,,,,
2024-05-15,2024-05-16,baseline_full_liquidity,2,002085,万丰奥威,汽车配件,29.99,0.2,0.19879966799172968,0,0,,,,,,,,,,,,,,,
2024-05-15,2024-05-16,baseline_full_liquidity,3,600519,贵州茅台,白酒,29.99,0.2,0.19879966799172968,0,0,,,,,,,,,,,,,,,
2024-05-15,2024-05-16,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-15,2024-05-16,baseline_full_liquidity,5,603259,药明康德,化学制药,29.98,0.2,0.19879966799172968,0,0,,,,,,,,,,,,,,,
2024-05-16,2024-05-17,baseline_full_liquidity,1,601127,赛力斯,汽车整车,30.0,0.2,0.2037695489226488,0,0,,,,,,,,,,,,,,,
2024-05-16,2024-05-17,baseline_full_liquidity,2,002085,万丰奥威,汽车配件,29.99,0.2,0.2037695489226488,0,0,,,,,,,,,,,,,,,
2024-05-16,2024-05-17,baseline_full_liquidity,3,600519,贵州茅台,白酒,29.99,0.2,0.2037695489226488,0,0,,,,,,,,,,,,,,,
2024-05-16,2024-05-17,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-16,2024-05-17,baseline_full_liquidity,5,603259,药明康德,化学制药,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-17,2024-05-20,baseline_full_liquidity,1,002085,万丰奥威,汽车配件,30.0,0.2,0.20426629674125468,0,0,,,,,,,,,,,,,,,
2024-05-17,2024-05-20,baseline_full_liquidity,2,600519,贵州茅台,白酒,29.99,0.2,0.20426629674125468,0,0,,,,,,,,,,,,,,,
2024-05-17,2024-05-20,baseline_full_liquidity,3,601127,赛力斯,汽车整车,29.99,0.2,0.20426629674125468,0,0,,,,,,,,,,,,,,,
2024-05-17,2024-05-20,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-17,2024-05-20,baseline_full_liquidity,5,603259,药明康德,化学制药,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-20,2024-05-21,baseline_full_liquidity,1,002085,万丰奥威,汽车配件,30.0,0.2,0.20390579669721687,0,0,,,,,,,,,,,,,,,
2024-05-20,2024-05-21,baseline_full_liquidity,2,600519,贵州茅台,白酒,29.99,0.2,0.20390579669721687,0,0,,,,,,,,,,,,,,,
2024-05-20,2024-05-21,baseline_full_liquidity,3,601127,赛力斯,汽车整车,29.99,0.2,0.20390579669721687,0,0,,,,,,,,,,,,,,,
2024-05-20,2024-05-21,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-20,2024-05-21,baseline_full_liquidity,5,603259,药明康德,化学制药,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-21,2024-05-22,baseline_full_liquidity,1,002085,万丰奥威,汽车配件,30.0,0.2,0.20500705978402892,0,0,,,,,,,,,,,,,,,
2024-05-21,2024-05-22,baseline_full_liquidity,2,600519,贵州茅台,白酒,29.99,0.2,0.20500705978402892,0,0,,,,,,,,,,,,,,,
2024-05-21,2024-05-22,baseline_full_liquidity,3,601127,赛力斯,汽车整车,29.99,0.2,0.20500705978402892,0,0,,,,,,,,,,,,,,,
2024-05-21,2024-05-22,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-21,2024-05-22,baseline_full_liquidity,5,603259,药明康德,化学制药,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-22,2024-05-23,baseline_full_liquidity,1,002085,万丰奥威,汽车配件,30.0,0.2,0.20426178834413689,0,0,,,,,,,,,,,,,,,
2024-05-22,2024-05-23,baseline_full_liquidity,2,600519,贵州茅台,白酒,29.99,0.2,0.20426178834413689,0,0,,,,,,,,,,,,,,,
2024-05-22,2024-05-23,baseline_full_liquidity,3,601127,赛力斯,汽车整车,29.99,0.2,0.20426178834413689,0,0,,,,,,,,,,,,,,,
2024-05-22,2024-05-23,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.20426178834413689,0,0,,,,,,,,,,,,,,,
2024-05-22,2024-05-23,baseline_full_liquidity,5,603259,药明康德,化学制药,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-23,2024-05-24,baseline_full_liquidity,1,002085,万丰奥威,汽车配件,30.0,0.2,0.20384772071876128,0,0,,,,,,,,,,,,,,,
2024-05-23,2024-05-24,baseline_full_liquidity,2,600519,贵州茅台,白酒,29.99,0.2,0.20384772071876128,0,0,,,,,,,,,,,,,,,
2024-05-23,2024-05-24,baseline_full_liquidity,3,601127,赛力斯,汽车整车,29.99,0.2,0.20384772071876128,0,0,,,,,,,,,,,,,,,
2024-05-23,2024-05-24,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.20384772071876128,0,0,,,,,,,,,,,,,,,
2024-05-23,2024-05-24,baseline_full_liquidity,5,603259,药明康德,化学制药,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-24,2024-05-27,baseline_full_liquidity,1,002085,万丰奥威,汽车配件,30.0,0.2,0.2031354368163502,0,0,,,,,,,,,,,,,,,
2024-05-24,2024-05-27,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.2031354368163502,0,0,,,,,,,,,,,,,,,
2024-05-24,2024-05-27,baseline_full_liquidity,3,600519,贵州茅台,白酒,29.99,0.2,0.2031354368163502,0,0,,,,,,,,,,,,,,,
2024-05-24,2024-05-27,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.2031354368163502,0,0,,,,,,,,,,,,,,,
2024-05-24,2024-05-27,baseline_full_liquidity,5,601127,赛力斯,汽车整车,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-05-27,2024-05-28,baseline_full_liquidity,1,002085,万丰奥威,汽车配件,30.0,0.2,0.2135486764180769,0,0,,,,,,,,,,,,,,,
2024-05-27,2024-05-28,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.2135486764180769,0,0,,,,,,,,,,,,,,,
2024-05-27,2024-05-28,baseline_full_liquidity,3,600519,贵州茅台,白酒,29.99,0.2,0.2135486764180769,0,0,,,,,,,,,,,,,,,
2024-05-27,2024-05-28,baseline_full_liquidity,4,000002,万科Ａ,全国地产,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-05-27,2024-05-28,baseline_full_liquidity,5,601127,赛力斯,汽车整车,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-05-28,2024-05-29,baseline_full_liquidity,1,002085,万丰奥威,汽车配件,30.0,0.2,0.21309770073977752,0,0,,,,,,,,,,,,,,,
2024-05-28,2024-05-29,baseline_full_liquidity,2,600519,贵州茅台,白酒,29.99,0.2,0.21309770073977752,0,0,,,,,,,,,,,,,,,
2024-05-28,2024-05-29,baseline_full_liquidity,3,601138,工业富联,通信设备,29.99,0.2,0.21309770073977752,0,0,,,,,,,,,,,,,,,
2024-05-28,2024-05-29,baseline_full_liquidity,4,000002,万科Ａ,全国地产,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-05-28,2024-05-29,baseline_full_liquidity,5,601127,赛力斯,汽车整车,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-05-29,2024-05-30,baseline_full_liquidity,1,002085,万丰奥威,汽车配件,30.0,0.2,0.20610120575150107,0,0,,,,,,,,,,,,,,,
2024-05-29,2024-05-30,baseline_full_liquidity,2,000002,万科Ａ,全国地产,29.99,0.2,0.20610120575150107,0,0,,,,,,,,,,,,,,,
2024-05-29,2024-05-30,baseline_full_liquidity,3,600519,贵州茅台,白酒,29.99,0.2,0.20610120575150107,0,0,,,,,,,,,,,,,,,
2024-05-29,2024-05-30,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-29,2024-05-30,baseline_full_liquidity,5,601138,工业富联,通信设备,29.98,0.2,0.20610120575150107,0,0,,,,,,,,,,,,,,,
2024-05-30,2024-05-31,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.20560046140422839,0,0,,,,,,,,,,,,,,,
2024-05-30,2024-05-31,baseline_full_liquidity,2,000002,万科Ａ,全国地产,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-30,2024-05-31,baseline_full_liquidity,3,002085,万丰奥威,汽车配件,29.99,0.2,0.20560046140422839,0,0,,,,,,,,,,,,,,,
2024-05-30,2024-05-31,baseline_full_liquidity,4,601127,赛力斯,汽车整车,29.98,0.2,0.20560046140422839,0,0,,,,,,,,,,,,,,,
2024-05-30,2024-05-31,baseline_full_liquidity,5,601138,工业富联,通信设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-05-31,2024-06-03,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.20601828104891076,0,0,,,,,,,,,,,,,,,
2024-05-31,2024-06-03,baseline_full_liquidity,2,000002,万科Ａ,全国地产,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-31,2024-06-03,baseline_full_liquidity,3,002085,万丰奥威,汽车配件,29.99,0.2,0.20601828104891076,0,0,,,,,,,,,,,,,,,
2024-05-31,2024-06-03,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-05-31,2024-06-03,baseline_full_liquidity,5,601138,工业富联,通信设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-03,2024-06-04,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.20646675362803896,0,0,,,,,,,,,,,,,,,
2024-06-03,2024-06-04,baseline_full_liquidity,2,000002,万科Ａ,全国地产,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-03,2024-06-04,baseline_full_liquidity,3,002085,万丰奥威,汽车配件,29.99,0.2,0.20646675362803896,0,0,,,,,,,,,,,,,,,
2024-06-03,2024-06-04,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-03,2024-06-04,baseline_full_liquidity,5,601138,工业富联,通信设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-04,2024-06-05,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.20701652387087346,0,0,,,,,,,,,,,,,,,
2024-06-04,2024-06-05,baseline_full_liquidity,2,000002,万科Ａ,全国地产,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-04,2024-06-05,baseline_full_liquidity,3,002085,万丰奥威,汽车配件,29.99,0.2,0.20701652387087346,0,0,,,,,,,,,,,,,,,
2024-06-04,2024-06-05,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-04,2024-06-05,baseline_full_liquidity,5,601138,工业富联,通信设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-05,2024-06-06,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.20718784153373726,0,0,,,,,,,,,,,,,,,
2024-06-05,2024-06-06,baseline_full_liquidity,2,000002,万科Ａ,全国地产,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-05,2024-06-06,baseline_full_liquidity,3,002085,万丰奥威,汽车配件,29.99,0.2,0.20718784153373726,0,0,,,,,,,,,,,,,,,
2024-06-05,2024-06-06,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-05,2024-06-06,baseline_full_liquidity,5,601138,工业富联,通信设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-06,2024-06-07,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.2057281904531348,0,0,,,,,,,,,,,,,,,
2024-06-06,2024-06-07,baseline_full_liquidity,2,000002,万科Ａ,全国地产,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-06,2024-06-07,baseline_full_liquidity,3,002085,万丰奥威,汽车配件,29.99,0.2,0.2057281904531348,0,0,,,,,,,,,,,,,,,
2024-06-06,2024-06-07,baseline_full_liquidity,4,601138,工业富联,通信设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-06,2024-06-07,baseline_full_liquidity,5,300308,中际旭创,通信设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-07,2024-06-11,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.1964343115631444,0,0,,,,,,,,,,,,,,,
2024-06-07,2024-06-11,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.1964343115631444,0,0,,,,,,,,,,,,,,,
2024-06-07,2024-06-11,baseline_full_liquidity,3,002085,万丰奥威,汽车配件,29.99,0.2,0.1964343115631444,0,0,,,,,,,,,,,,,,,
2024-06-07,2024-06-11,baseline_full_liquidity,4,000002,万科Ａ,全国地产,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-07,2024-06-11,baseline_full_liquidity,5,300750,宁德时代,电气设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-11,2024-06-12,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.20470470887781095,0,0,,,,,,,,,,,,,,,
2024-06-11,2024-06-12,baseline_full_liquidity,2,002085,万丰奥威,汽车配件,29.99,0.2,0.20470470887781095,0,0,,,,,,,,,,,,,,,
2024-06-11,2024-06-12,baseline_full_liquidity,3,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-11,2024-06-12,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-11,2024-06-12,baseline_full_liquidity,5,000002,万科Ａ,全国地产,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-12,2024-06-13,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.20392758097802371,0,0,,,,,,,,,,,,,,,
2024-06-12,2024-06-13,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-12,2024-06-13,baseline_full_liquidity,3,300750,宁德时代,电气设备,29.99,0.2,0.20392758097802371,0,0,,,,,,,,,,,,,,,
2024-06-12,2024-06-13,baseline_full_liquidity,4,000002,万科Ａ,全国地产,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-12,2024-06-13,baseline_full_liquidity,5,002085,万丰奥威,汽车配件,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-13,2024-06-14,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.21415796991462613,0,0,,,,,,,,,,,,,,,
2024-06-13,2024-06-14,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-13,2024-06-14,baseline_full_liquidity,3,300750,宁德时代,电气设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-13,2024-06-14,baseline_full_liquidity,4,002594,比亚迪,汽车整车,29.98,0.2,0.21415796991462613,0,0,,,,,,,,,,,,,,,
2024-06-13,2024-06-14,baseline_full_liquidity,5,000002,万科Ａ,全国地产,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-14,2024-06-17,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.21001463346360755,0,0,,,,,,,,,,,,,,,
2024-06-14,2024-06-17,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-14,2024-06-17,baseline_full_liquidity,3,300750,宁德时代,电气设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-14,2024-06-17,baseline_full_liquidity,4,002594,比亚迪,汽车整车,29.98,0.2,0.21001463346360755,0,0,,,,,,,,,,,,,,,
2024-06-14,2024-06-17,baseline_full_liquidity,5,300308,中际旭创,通信设备,29.98,0.2,0.21001463346360755,0,0,,,,,,,,,,,,,,,
2024-06-17,2024-06-18,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.21054677856189968,0,0,,,,,,,,,,,,,,,
2024-06-17,2024-06-18,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-17,2024-06-18,baseline_full_liquidity,3,300750,宁德时代,电气设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-17,2024-06-18,baseline_full_liquidity,4,002594,比亚迪,汽车整车,29.98,0.2,0.21054677856189968,0,0,,,,,,,,,,,,,,,
2024-06-17,2024-06-18,baseline_full_liquidity,5,300308,中际旭创,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-18,2024-06-19,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.2054272495405839,0,0,,,,,,,,,,,,,,,
2024-06-18,2024-06-19,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-18,2024-06-19,baseline_full_liquidity,3,300750,宁德时代,电气设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-18,2024-06-19,baseline_full_liquidity,4,002594,比亚迪,汽车整车,29.98,0.2,0.2054272495405839,0,0,,,,,,,,,,,,,,,
2024-06-18,2024-06-19,baseline_full_liquidity,5,300308,中际旭创,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-19,2024-06-20,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.20772213790158223,0,0,,,,,,,,,,,,,,,
2024-06-19,2024-06-20,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-19,2024-06-20,baseline_full_liquidity,3,002594,比亚迪,汽车整车,29.99,0.2,0.20772213790158223,0,0,,,,,,,,,,,,,,,
2024-06-19,2024-06-20,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-19,2024-06-20,baseline_full_liquidity,5,300308,中际旭创,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-20,2024-06-21,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.2111939159698362,0,0,,,,,,,,,,,,,,,
2024-06-20,2024-06-21,baseline_full_liquidity,2,002594,比亚迪,汽车整车,29.99,0.2,0.2111939159698362,0,0,,,,,,,,,,,,,,,
2024-06-20,2024-06-21,baseline_full_liquidity,3,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-20,2024-06-21,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-20,2024-06-21,baseline_full_liquidity,5,300308,中际旭创,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-21,2024-06-24,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.2102977136229228,0,0,,,,,,,,,,,,,,,
2024-06-21,2024-06-24,baseline_full_liquidity,2,002594,比亚迪,汽车整车,29.99,0.2,0.2102977136229228,0,0,,,,,,,,,,,,,,,
2024-06-21,2024-06-24,baseline_full_liquidity,3,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-21,2024-06-24,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-21,2024-06-24,baseline_full_liquidity,5,300308,中际旭创,通信设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-24,2024-06-25,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.21102084477119654,0,0,,,,,,,,,,,,,,,
2024-06-24,2024-06-25,baseline_full_liquidity,2,002594,比亚迪,汽车整车,29.99,0.2,0.21102084477119654,0,0,,,,,,,,,,,,,,,
2024-06-24,2024-06-25,baseline_full_liquidity,3,601138,工业富联,通信设备,29.99,0.2,0.21102084477119654,0,0,,,,,,,,,,,,,,,
2024-06-24,2024-06-25,baseline_full_liquidity,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-24,2024-06-25,baseline_full_liquidity,5,601919,中远海控,水运,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-25,2024-06-26,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.21080140391003938,0,0,,,,,,,,,,,,,,,
2024-06-25,2024-06-26,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.21080140391003938,0,0,,,,,,,,,,,,,,,
2024-06-25,2024-06-26,baseline_full_liquidity,3,002594,比亚迪,汽车整车,29.99,0.2,0.21080140391003938,0,0,,,,,,,,,,,,,,,
2024-06-25,2024-06-26,baseline_full_liquidity,4,601127,赛力斯,汽车整车,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
2024-06-25,2024-06-26,baseline_full_liquidity,5,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,,,,,,,,,,,,,,,
2024-06-26,2024-06-27,baseline_full_liquidity,1,600519,贵州茅台,白酒,30.0,0.2,0.19979206112456888,0,0,,,,,,,,,,,,,,,
2024-06-26,2024-06-27,baseline_full_liquidity,2,601138,工业富联,通信设备,29.99,0.2,0.19979206112456888,0,0,,,,,,,,,,,,,,,
2024-06-26,2024-06-27,baseline_full_liquidity,3,002594,比亚迪,汽车整车,29.99,0.2,0.19979206112456888,0,0,,,,,,,,,,,,,,,
2024-06-26,2024-06-27,baseline_full_liquidity,4,601127,赛力斯,汽车整车,29.98,0.2,0.19979206112456888,0,0,,,,,,,,,,,,,,,
2024-06-26,2024-06-27,baseline_full_liquidity,5,300750,宁德时代,电气设备,29.98,0.2,0.0,0,1,,,,,,,,,,,,,,,
